D,supply,osm_coeff,no_saturation,fast_pseudo,Keq_1,Keq_2,alpha_1,alpha_2,id
0.000276828663039207,1e-08,0,1,1,1,1,0.182,0,32401
0.000276828663039207,1.03532184329566e-08,0,1,1,1,1,0.182,0,32402
0.000276828663039207,1.07189131920513e-08,0,1,1,1,1,0.182,0,32403
0.000276828663039207,1.10975249641207e-08,0,1,1,1,1,0.182,0,32404
0.000276828663039207,1.14895100018731e-08,0,1,1,1,1,0.182,0,32405
0.000276828663039207,1.18953406737032e-08,0,1,1,1,1,0.182,0,32406
0.000276828663039207,1.23155060329283e-08,0,1,1,1,1,0.182,0,32407
0.000276828663039207,1.27505124071301e-08,0,1,1,1,1,0.182,0,32408
0.000276828663039207,1.32008840083142e-08,0,1,1,1,1,0.182,0,32409
0.000276828663039207,1.36671635646201e-08,0,1,1,1,1,0.182,0,32410
0.000276828663039207,1.41499129743458e-08,0,1,1,1,1,0.182,0,32411
0.000276828663039207,1.46497139830728e-08,0,1,1,1,1,0.182,0,32412
0.000276828663039207,1.51671688847092e-08,0,1,1,1,1,0.182,0,32413
0.000276828663039207,1.57029012472938e-08,0,1,1,1,1,0.182,0,32414
0.000276828663039207,1.62575566644379e-08,0,1,1,1,1,0.182,0,32415
0.000276828663039207,1.68318035333096e-08,0,1,1,1,1,0.182,0,32416
0.000276828663039207,1.74263338600965e-08,0,1,1,1,1,0.182,0,32417
0.000276828663039207,1.80418640939207e-08,0,1,1,1,1,0.182,0,32418
0.000276828663039207,1.86791359902078e-08,0,1,1,1,1,0.182,0,32419
0.000276828663039207,1.93389175045523e-08,0,1,1,1,1,0.182,0,32420
0.000276828663039207,2.00220037181558e-08,0,1,1,1,1,0.182,0,32421
0.000276828663039207,2.07292177959537e-08,0,1,1,1,1,0.182,0,32422
0.000276828663039207,2.14614119785841e-08,0,1,1,1,1,0.182,0,32423
0.000276828663039207,2.22194686093952e-08,0,1,1,1,1,0.182,0,32424
0.000276828663039207,2.30043011977292e-08,0,1,1,1,1,0.182,0,32425
0.000276828663039207,2.38168555197616e-08,0,1,1,1,1,0.182,0,32426
0.000276828663039207,2.4658110758226e-08,0,1,1,1,1,0.182,0,32427
0.000276828663039207,2.55290806823952e-08,0,1,1,1,1,0.182,0,32428
0.000276828663039207,2.6430814869741e-08,0,1,1,1,1,0.182,0,32429
0.000276828663039207,2.73643999707467e-08,0,1,1,1,1,0.182,0,32430
0.000276828663039207,2.83309610183932e-08,0,1,1,1,1,0.182,0,32431
0.000276828663039207,2.93316627839004e-08,0,1,1,1,1,0.182,0,32432
0.000276828663039207,3.03677111803546e-08,0,1,1,1,1,0.182,0,32433
0.000276828663039207,3.1440354715915e-08,0,1,1,1,1,0.182,0,32434
0.000276828663039207,3.25508859983506e-08,0,1,1,1,1,0.182,0,32435
0.000276828663039207,3.37006432927192e-08,0,1,1,1,1,0.182,0,32436
0.000276828663039207,3.48910121340677e-08,0,1,1,1,1,0.182,0,32437
0.000276828663039207,3.61234269970943e-08,0,1,1,1,1,0.182,0,32438
0.000276828663039207,3.7399373024788e-08,0,1,1,1,1,0.182,0,32439
0.000276828663039207,3.87203878181256e-08,0,1,1,1,1,0.182,0,32440
0.000276828663039207,4.00880632889846e-08,0,1,1,1,1,0.182,0,32441
0.000276828663039207,4.15040475785047e-08,0,1,1,1,1,0.182,0,32442
0.000276828663039207,4.29700470432084e-08,0,1,1,1,1,0.182,0,32443
0.000276828663039207,4.44878283112759e-08,0,1,1,1,1,0.182,0,32444
0.000276828663039207,4.6059220411451e-08,0,1,1,1,1,0.182,0,32445
0.000276828663039207,4.76861169771447e-08,0,1,1,1,1,0.182,0,32446
0.000276828663039207,4.937047852839e-08,0,1,1,1,1,0.182,0,32447
0.000276828663039207,5.11143348344017e-08,0,1,1,1,1,0.182,0,32448
0.000276828663039207,5.29197873595844e-08,0,1,1,1,1,0.182,0,32449
0.000276828663039207,5.47890117959395e-08,0,1,1,1,1,0.182,0,32450
0.000276828663039207,5.67242606849198e-08,0,1,1,1,1,0.182,0,32451
0.000276828663039207,5.87278661318948e-08,0,1,1,1,1,0.182,0,32452
0.000276828663039207,6.08022426164943e-08,0,1,1,1,1,0.182,0,32453
0.000276828663039207,6.29498899022189e-08,0,1,1,1,1,0.182,0,32454
0.000276828663039207,6.51733960488242e-08,0,1,1,1,1,0.182,0,32455
0.000276828663039207,6.7475440531107e-08,0,1,1,1,1,0.182,0,32456
0.000276828663039207,6.98587974678525e-08,0,1,1,1,1,0.182,0,32457
0.000276828663039207,7.23263389648353e-08,0,1,1,1,1,0.182,0,32458
0.000276828663039207,7.48810385759003e-08,0,1,1,1,1,0.182,0,32459
0.000276828663039207,7.75259748862946e-08,0,1,1,1,1,0.182,0,32460
0.000276828663039207,8.02643352225717e-08,0,1,1,1,1,0.182,0,32461
0.000276828663039207,8.30994194935339e-08,0,1,1,1,1,0.182,0,32462
0.000276828663039207,8.60346441668451e-08,0,1,1,1,1,0.182,0,32463
0.000276828663039207,8.90735463861044e-08,0,1,1,1,1,0.182,0,32464
0.000276828663039207,9.22197882333432e-08,0,1,1,1,1,0.182,0,32465
0.000276828663039207,9.54771611420807e-08,0,1,1,1,1,0.182,0,32466
0.000276828663039207,9.88495904662559e-08,0,1,1,1,1,0.182,0,32467
0.000276828663039207,1.02341140210545e-07,0,1,1,1,1,0.182,0,32468
0.000276828663039207,1.05956017927761e-07,0,1,1,1,1,0.182,0,32469
0.000276828663039207,1.09698579789238e-07,0,1,1,1,1,0.182,0,32470
0.000276828663039207,1.13573335834311e-07,0,1,1,1,1,0.182,0,32471
0.000276828663039207,1.17584955405216e-07,0,1,1,1,1,0.182,0,32472
0.000276828663039207,1.21738272773966e-07,0,1,1,1,1,0.182,0,32473
0.000276828663039207,1.26038292967973e-07,0,1,1,1,1,0.182,0,32474
0.000276828663039207,1.3049019780144e-07,0,1,1,1,1,0.182,0,32475
0.000276828663039207,1.35099352119803e-07,0,1,1,1,1,0.182,0,32476
0.000276828663039207,1.39871310264724e-07,0,1,1,1,1,0.182,0,32477
0.000276828663039207,1.44811822767453e-07,0,1,1,1,1,0.182,0,32478
0.000276828663039207,1.49926843278605e-07,0,1,1,1,1,0.182,0,32479
0.000276828663039207,1.55222535742705e-07,0,1,1,1,1,0.182,0,32480
0.000276828663039207,1.60705281826164e-07,0,1,1,1,1,0.182,0,32481
0.000276828663039207,1.66381688607613e-07,0,1,1,1,1,0.182,0,32482
0.000276828663039207,1.72258596539879e-07,0,1,1,1,1,0.182,0,32483
0.000276828663039207,1.78343087693191e-07,0,1,1,1,1,0.182,0,32484
0.000276828663039207,1.84642494289554e-07,0,1,1,1,1,0.182,0,32485
0.000276828663039207,1.9116440753857e-07,0,1,1,1,1,0.182,0,32486
0.000276828663039207,1.97916686785356e-07,0,1,1,1,1,0.182,0,32487
0.000276828663039207,2.04907468981585e-07,0,1,1,1,1,0.182,0,32488
0.000276828663039207,2.12145178491063e-07,0,1,1,1,1,0.182,0,32489
0.000276828663039207,2.19638537241655e-07,0,1,1,1,1,0.182,0,32490
0.000276828663039207,2.27396575235793e-07,0,1,1,1,1,0.182,0,32491
0.000276828663039207,2.35428641432242e-07,0,1,1,1,1,0.182,0,32492
0.000276828663039207,2.43744415012222e-07,0,1,1,1,1,0.182,0,32493
0.000276828663039207,2.52353917043477e-07,0,1,1,1,1,0.182,0,32494
0.000276828663039207,2.61267522556333e-07,0,1,1,1,1,0.182,0,32495
0.000276828663039207,2.70495973046314e-07,0,1,1,1,1,0.182,0,32496
0.000276828663039207,2.80050389418363e-07,0,1,1,1,1,0.182,0,32497
0.000276828663039207,2.89942285388288e-07,0,1,1,1,1,0.182,0,32498
0.000276828663039207,3.00183581357559e-07,0,1,1,1,1,0.182,0,32499
0.000276828663039207,3.10786618778201e-07,0,1,1,1,1,0.182,0,32500
0.000276828663039207,3.21764175025074e-07,0,1,1,1,1,0.182,0,32501
0.000276828663039207,3.33129478793467e-07,0,1,1,1,1,0.182,0,32502
0.000276828663039207,3.44896226040576e-07,0,1,1,1,1,0.182,0,32503
0.000276828663039207,3.57078596490046e-07,0,1,1,1,1,0.182,0,32504
0.000276828663039207,3.69691270719502e-07,0,1,1,1,1,0.182,0,32505
0.000276828663039207,3.82749447851632e-07,0,1,1,1,1,0.182,0,32506
0.000276828663039207,3.96268863870148e-07,0,1,1,1,1,0.182,0,32507
0.000276828663039207,4.10265810582719e-07,0,1,1,1,1,0.182,0,32508
0.000276828663039207,4.24757155253689e-07,0,1,1,1,1,0.182,0,32509
0.000276828663039207,4.39760360930272e-07,0,1,1,1,1,0.182,0,32510
0.000276828663039207,4.55293507486695e-07,0,1,1,1,1,0.182,0,32511
0.000276828663039207,4.71375313411673e-07,0,1,1,1,1,0.182,0,32512
0.000276828663039207,4.88025158365443e-07,0,1,1,1,1,0.182,0,32513
0.000276828663039207,5.05263106533568e-07,0,1,1,1,1,0.182,0,32514
0.000276828663039207,5.23109930805626e-07,0,1,1,1,1,0.182,0,32515
0.000276828663039207,5.41587137807948e-07,0,1,1,1,1,0.182,0,32516
0.000276828663039207,5.60716993820546e-07,0,1,1,1,1,0.182,0,32517
0.000276828663039207,5.8052255160949e-07,0,1,1,1,1,0.182,0,32518
0.000276828663039207,6.01027678207039e-07,0,1,1,1,1,0.182,0,32519
0.000276828663039207,6.22257083673023e-07,0,1,1,1,1,0.182,0,32520
0.000276828663039207,6.44236350872137e-07,0,1,1,1,1,0.182,0,32521
0.000276828663039207,6.66991966303011e-07,0,1,1,1,1,0.182,0,32522
0.000276828663039207,6.90551352016233e-07,0,1,1,1,1,0.182,0,32523
0.000276828663039207,7.14942898659758e-07,0,1,1,1,1,0.182,0,32524
0.000276828663039207,7.40195999691565e-07,0,1,1,1,1,0.182,0,32525
0.000276828663039207,7.66341086800746e-07,0,1,1,1,1,0.182,0,32526
0.000276828663039207,7.93409666579749e-07,0,1,1,1,1,0.182,0,32527
0.000276828663039207,8.21434358491942e-07,0,1,1,1,1,0.182,0,32528
0.000276828663039207,8.50448934180267e-07,0,1,1,1,1,0.182,0,32529
0.000276828663039207,8.80488358164346e-07,0,1,1,1,1,0.182,0,32530
0.000276828663039207,9.11588829975082e-07,0,1,1,1,1,0.182,0,32531
0.000276828663039207,9.43787827777539e-07,0,1,1,1,1,0.182,0,32532
0.000276828663039207,9.7712415353465e-07,0,1,1,1,1,0.182,0,32533
0.000276828663039207,1.01163797976621e-06,0,1,1,1,1,0.182,0,32534
0.000276828663039207,1.04737089795945e-06,0,1,1,1,1,0.182,0,32535
0.000276828663039207,1.08436596868961e-06,0,1,1,1,1,0.182,0,32536
0.000276828663039207,1.12266777351081e-06,0,1,1,1,1,0.182,0,32537
0.000276828663039207,1.16232246867985e-06,0,1,1,1,1,0.182,0,32538
0.000276828663039207,1.20337784077759e-06,0,1,1,1,1,0.182,0,32539
0.000276828663039207,1.24588336429501e-06,0,1,1,1,1,0.182,0,32540
0.000276828663039207,1.28989026125331e-06,0,1,1,1,1,0.182,0,32541
0.000276828663039207,1.3354515629299e-06,0,1,1,1,1,0.182,0,32542
0.000276828663039207,1.38262217376466e-06,0,1,1,1,1,0.182,0,32543
0.000276828663039207,1.43145893752348e-06,0,1,1,1,1,0.182,0,32544
0.000276828663039207,1.48202070579886e-06,0,1,1,1,1,0.182,0,32545
0.000276828663039207,1.53436840893001e-06,0,1,1,1,1,0.182,0,32546
0.000276828663039207,1.58856512942805e-06,0,1,1,1,1,0.182,0,32547
0.000276828663039207,1.64467617799466e-06,0,1,1,1,1,0.182,0,32548
0.000276828663039207,1.7027691722259e-06,0,1,1,1,1,0.182,0,32549
0.000276828663039207,1.76291411809595e-06,0,1,1,1,1,0.182,0,32550
0.000276828663039207,1.82518349431904e-06,0,1,1,1,1,0.182,0,32551
0.000276828663039207,1.88965233969121e-06,0,1,1,1,1,0.182,0,32552
0.000276828663039207,1.95639834351706e-06,0,1,1,1,1,0.182,0,32553
0.000276828663039207,2.02550193923067e-06,0,1,1,1,1,0.182,0,32554
0.000276828663039207,2.09704640132323e-06,0,1,1,1,1,0.182,0,32555
0.000276828663039207,2.1711179456945e-06,0,1,1,1,1,0.182,0,32556
0.000276828663039207,2.24780583354873e-06,0,1,1,1,1,0.182,0,32557
0.000276828663039207,2.32720247896041e-06,0,1,1,1,1,0.182,0,32558
0.000276828663039207,2.40940356023953e-06,0,1,1,1,1,0.182,0,32559
0.000276828663039207,2.49450813523032e-06,0,1,1,1,1,0.182,0,32560
0.000276828663039207,2.58261876068267e-06,0,1,1,1,1,0.182,0,32561
0.000276828663039207,2.67384161583994e-06,0,1,1,1,1,0.182,0,32562
0.000276828663039207,2.76828663039207e-06,0,1,1,1,1,0.182,0,32563
0.000276828663039207,2.86606761694825e-06,0,1,1,1,1,0.182,0,32564
0.000276828663039207,2.96730240818887e-06,0,1,1,1,1,0.182,0,32565
0.000276828663039207,3.07211299886176e-06,0,1,1,1,1,0.182,0,32566
0.000276828663039207,3.18062569279412e-06,0,1,1,1,1,0.182,0,32567
0.000276828663039207,3.29297125509715e-06,0,1,1,1,1,0.182,0,32568
0.000276828663039207,3.40928506974681e-06,0,1,1,1,1,0.182,0,32569
0.000276828663039207,3.52970730273065e-06,0,1,1,1,1,0.182,0,32570
0.000276828663039207,3.65438307095726e-06,0,1,1,1,1,0.182,0,32571
0.000276828663039207,3.78346261713193e-06,0,1,1,1,1,0.182,0,32572
0.000276828663039207,3.91710149080926e-06,0,1,1,1,1,0.182,0,32573
0.000276828663039207,4.05546073584083e-06,0,1,1,1,1,0.182,0,32574
0.000276828663039207,4.19870708444391e-06,0,1,1,1,1,0.182,0,32575
0.000276828663039207,4.34701315812503e-06,0,1,1,1,1,0.182,0,32576
0.000276828663039207,4.5005576757005e-06,0,1,1,1,1,0.182,0,32577
0.000276828663039207,4.65952566866469e-06,0,1,1,1,1,0.182,0,32578
0.000276828663039207,4.82410870416537e-06,0,1,1,1,1,0.182,0,32579
0.000276828663039207,4.99450511585514e-06,0,1,1,1,1,0.182,0,32580
0.000276828663039207,5.17092024289675e-06,0,1,1,1,1,0.182,0,32581
0.000276828663039207,5.35356667741072e-06,0,1,1,1,1,0.182,0,32582
0.000276828663039207,5.54266452066311e-06,0,1,1,1,1,0.182,0,32583
0.000276828663039207,5.73844164830239e-06,0,1,1,1,1,0.182,0,32584
0.000276828663039207,5.94113398496504e-06,0,1,1,1,1,0.182,0,32585
0.000276828663039207,6.1509857885805e-06,0,1,1,1,1,0.182,0,32586
0.000276828663039207,6.36824994471859e-06,0,1,1,1,1,0.182,0,32587
0.000276828663039207,6.59318827133354e-06,0,1,1,1,1,0.182,0,32588
0.000276828663039207,6.82607183427238e-06,0,1,1,1,1,0.182,0,32589
0.000276828663039207,7.06718127392749e-06,0,1,1,1,1,0.182,0,32590
0.000276828663039207,7.31680714342721e-06,0,1,1,1,1,0.182,0,32591
0.000276828663039207,7.57525025877192e-06,0,1,1,1,1,0.182,0,32592
0.000276828663039207,7.84282206133768e-06,0,1,1,1,1,0.182,0,32593
0.000276828663039207,8.11984499318401e-06,0,1,1,1,1,0.182,0,32594
0.000276828663039207,8.40665288561832e-06,0,1,1,1,1,0.182,0,32595
0.000276828663039207,8.70359136148517e-06,0,1,1,1,1,0.182,0,32596
0.000276828663039207,9.01101825166502e-06,0,1,1,1,1,0.182,0,32597
0.000276828663039207,9.3293040262847e-06,0,1,1,1,1,0.182,0,32598
0.000276828663039207,9.65883224115871e-06,0,1,1,1,1,0.182,0,32599
0.000276828663039207,1e-05,0,1,1,1,1,0.182,0,32600
0.000286606761694825,1e-08,0,1,1,1,1,0.182,0,32601
0.000286606761694825,1.03532184329566e-08,0,1,1,1,1,0.182,0,32602
0.000286606761694825,1.07189131920513e-08,0,1,1,1,1,0.182,0,32603
0.000286606761694825,1.10975249641207e-08,0,1,1,1,1,0.182,0,32604
0.000286606761694825,1.14895100018731e-08,0,1,1,1,1,0.182,0,32605
0.000286606761694825,1.18953406737032e-08,0,1,1,1,1,0.182,0,32606
0.000286606761694825,1.23155060329283e-08,0,1,1,1,1,0.182,0,32607
0.000286606761694825,1.27505124071301e-08,0,1,1,1,1,0.182,0,32608
0.000286606761694825,1.32008840083142e-08,0,1,1,1,1,0.182,0,32609
0.000286606761694825,1.36671635646201e-08,0,1,1,1,1,0.182,0,32610
0.000286606761694825,1.41499129743458e-08,0,1,1,1,1,0.182,0,32611
0.000286606761694825,1.46497139830728e-08,0,1,1,1,1,0.182,0,32612
0.000286606761694825,1.51671688847092e-08,0,1,1,1,1,0.182,0,32613
0.000286606761694825,1.57029012472938e-08,0,1,1,1,1,0.182,0,32614
0.000286606761694825,1.62575566644379e-08,0,1,1,1,1,0.182,0,32615
0.000286606761694825,1.68318035333096e-08,0,1,1,1,1,0.182,0,32616
0.000286606761694825,1.74263338600965e-08,0,1,1,1,1,0.182,0,32617
0.000286606761694825,1.80418640939207e-08,0,1,1,1,1,0.182,0,32618
0.000286606761694825,1.86791359902078e-08,0,1,1,1,1,0.182,0,32619
0.000286606761694825,1.93389175045523e-08,0,1,1,1,1,0.182,0,32620
0.000286606761694825,2.00220037181558e-08,0,1,1,1,1,0.182,0,32621
0.000286606761694825,2.07292177959537e-08,0,1,1,1,1,0.182,0,32622
0.000286606761694825,2.14614119785841e-08,0,1,1,1,1,0.182,0,32623
0.000286606761694825,2.22194686093952e-08,0,1,1,1,1,0.182,0,32624
0.000286606761694825,2.30043011977292e-08,0,1,1,1,1,0.182,0,32625
0.000286606761694825,2.38168555197616e-08,0,1,1,1,1,0.182,0,32626
0.000286606761694825,2.4658110758226e-08,0,1,1,1,1,0.182,0,32627
0.000286606761694825,2.55290806823952e-08,0,1,1,1,1,0.182,0,32628
0.000286606761694825,2.6430814869741e-08,0,1,1,1,1,0.182,0,32629
0.000286606761694825,2.73643999707467e-08,0,1,1,1,1,0.182,0,32630
0.000286606761694825,2.83309610183932e-08,0,1,1,1,1,0.182,0,32631
0.000286606761694825,2.93316627839004e-08,0,1,1,1,1,0.182,0,32632
0.000286606761694825,3.03677111803546e-08,0,1,1,1,1,0.182,0,32633
0.000286606761694825,3.1440354715915e-08,0,1,1,1,1,0.182,0,32634
0.000286606761694825,3.25508859983506e-08,0,1,1,1,1,0.182,0,32635
0.000286606761694825,3.37006432927192e-08,0,1,1,1,1,0.182,0,32636
0.000286606761694825,3.48910121340677e-08,0,1,1,1,1,0.182,0,32637
0.000286606761694825,3.61234269970943e-08,0,1,1,1,1,0.182,0,32638
0.000286606761694825,3.7399373024788e-08,0,1,1,1,1,0.182,0,32639
0.000286606761694825,3.87203878181256e-08,0,1,1,1,1,0.182,0,32640
0.000286606761694825,4.00880632889846e-08,0,1,1,1,1,0.182,0,32641
0.000286606761694825,4.15040475785047e-08,0,1,1,1,1,0.182,0,32642
0.000286606761694825,4.29700470432084e-08,0,1,1,1,1,0.182,0,32643
0.000286606761694825,4.44878283112759e-08,0,1,1,1,1,0.182,0,32644
0.000286606761694825,4.6059220411451e-08,0,1,1,1,1,0.182,0,32645
0.000286606761694825,4.76861169771447e-08,0,1,1,1,1,0.182,0,32646
0.000286606761694825,4.937047852839e-08,0,1,1,1,1,0.182,0,32647
0.000286606761694825,5.11143348344017e-08,0,1,1,1,1,0.182,0,32648
0.000286606761694825,5.29197873595844e-08,0,1,1,1,1,0.182,0,32649
0.000286606761694825,5.47890117959395e-08,0,1,1,1,1,0.182,0,32650
0.000286606761694825,5.67242606849198e-08,0,1,1,1,1,0.182,0,32651
0.000286606761694825,5.87278661318948e-08,0,1,1,1,1,0.182,0,32652
0.000286606761694825,6.08022426164943e-08,0,1,1,1,1,0.182,0,32653
0.000286606761694825,6.29498899022189e-08,0,1,1,1,1,0.182,0,32654
0.000286606761694825,6.51733960488242e-08,0,1,1,1,1,0.182,0,32655
0.000286606761694825,6.7475440531107e-08,0,1,1,1,1,0.182,0,32656
0.000286606761694825,6.98587974678525e-08,0,1,1,1,1,0.182,0,32657
0.000286606761694825,7.23263389648353e-08,0,1,1,1,1,0.182,0,32658
0.000286606761694825,7.48810385759003e-08,0,1,1,1,1,0.182,0,32659
0.000286606761694825,7.75259748862946e-08,0,1,1,1,1,0.182,0,32660
0.000286606761694825,8.02643352225717e-08,0,1,1,1,1,0.182,0,32661
0.000286606761694825,8.30994194935339e-08,0,1,1,1,1,0.182,0,32662
0.000286606761694825,8.60346441668451e-08,0,1,1,1,1,0.182,0,32663
0.000286606761694825,8.90735463861044e-08,0,1,1,1,1,0.182,0,32664
0.000286606761694825,9.22197882333432e-08,0,1,1,1,1,0.182,0,32665
0.000286606761694825,9.54771611420807e-08,0,1,1,1,1,0.182,0,32666
0.000286606761694825,9.88495904662559e-08,0,1,1,1,1,0.182,0,32667
0.000286606761694825,1.02341140210545e-07,0,1,1,1,1,0.182,0,32668
0.000286606761694825,1.05956017927761e-07,0,1,1,1,1,0.182,0,32669
0.000286606761694825,1.09698579789238e-07,0,1,1,1,1,0.182,0,32670
0.000286606761694825,1.13573335834311e-07,0,1,1,1,1,0.182,0,32671
0.000286606761694825,1.17584955405216e-07,0,1,1,1,1,0.182,0,32672
0.000286606761694825,1.21738272773966e-07,0,1,1,1,1,0.182,0,32673
0.000286606761694825,1.26038292967973e-07,0,1,1,1,1,0.182,0,32674
0.000286606761694825,1.3049019780144e-07,0,1,1,1,1,0.182,0,32675
0.000286606761694825,1.35099352119803e-07,0,1,1,1,1,0.182,0,32676
0.000286606761694825,1.39871310264724e-07,0,1,1,1,1,0.182,0,32677
0.000286606761694825,1.44811822767453e-07,0,1,1,1,1,0.182,0,32678
0.000286606761694825,1.49926843278605e-07,0,1,1,1,1,0.182,0,32679
0.000286606761694825,1.55222535742705e-07,0,1,1,1,1,0.182,0,32680
0.000286606761694825,1.60705281826164e-07,0,1,1,1,1,0.182,0,32681
0.000286606761694825,1.66381688607613e-07,0,1,1,1,1,0.182,0,32682
0.000286606761694825,1.72258596539879e-07,0,1,1,1,1,0.182,0,32683
0.000286606761694825,1.78343087693191e-07,0,1,1,1,1,0.182,0,32684
0.000286606761694825,1.84642494289554e-07,0,1,1,1,1,0.182,0,32685
0.000286606761694825,1.9116440753857e-07,0,1,1,1,1,0.182,0,32686
0.000286606761694825,1.97916686785356e-07,0,1,1,1,1,0.182,0,32687
0.000286606761694825,2.04907468981585e-07,0,1,1,1,1,0.182,0,32688
0.000286606761694825,2.12145178491063e-07,0,1,1,1,1,0.182,0,32689
0.000286606761694825,2.19638537241655e-07,0,1,1,1,1,0.182,0,32690
0.000286606761694825,2.27396575235793e-07,0,1,1,1,1,0.182,0,32691
0.000286606761694825,2.35428641432242e-07,0,1,1,1,1,0.182,0,32692
0.000286606761694825,2.43744415012222e-07,0,1,1,1,1,0.182,0,32693
0.000286606761694825,2.52353917043477e-07,0,1,1,1,1,0.182,0,32694
0.000286606761694825,2.61267522556333e-07,0,1,1,1,1,0.182,0,32695
0.000286606761694825,2.70495973046314e-07,0,1,1,1,1,0.182,0,32696
0.000286606761694825,2.80050389418363e-07,0,1,1,1,1,0.182,0,32697
0.000286606761694825,2.89942285388288e-07,0,1,1,1,1,0.182,0,32698
0.000286606761694825,3.00183581357559e-07,0,1,1,1,1,0.182,0,32699
0.000286606761694825,3.10786618778201e-07,0,1,1,1,1,0.182,0,32700
0.000286606761694825,3.21764175025074e-07,0,1,1,1,1,0.182,0,32701
0.000286606761694825,3.33129478793467e-07,0,1,1,1,1,0.182,0,32702
0.000286606761694825,3.44896226040576e-07,0,1,1,1,1,0.182,0,32703
0.000286606761694825,3.57078596490046e-07,0,1,1,1,1,0.182,0,32704
0.000286606761694825,3.69691270719502e-07,0,1,1,1,1,0.182,0,32705
0.000286606761694825,3.82749447851632e-07,0,1,1,1,1,0.182,0,32706
0.000286606761694825,3.96268863870148e-07,0,1,1,1,1,0.182,0,32707
0.000286606761694825,4.10265810582719e-07,0,1,1,1,1,0.182,0,32708
0.000286606761694825,4.24757155253689e-07,0,1,1,1,1,0.182,0,32709
0.000286606761694825,4.39760360930272e-07,0,1,1,1,1,0.182,0,32710
0.000286606761694825,4.55293507486695e-07,0,1,1,1,1,0.182,0,32711
0.000286606761694825,4.71375313411673e-07,0,1,1,1,1,0.182,0,32712
0.000286606761694825,4.88025158365443e-07,0,1,1,1,1,0.182,0,32713
0.000286606761694825,5.05263106533568e-07,0,1,1,1,1,0.182,0,32714
0.000286606761694825,5.23109930805626e-07,0,1,1,1,1,0.182,0,32715
0.000286606761694825,5.41587137807948e-07,0,1,1,1,1,0.182,0,32716
0.000286606761694825,5.60716993820546e-07,0,1,1,1,1,0.182,0,32717
0.000286606761694825,5.8052255160949e-07,0,1,1,1,1,0.182,0,32718
0.000286606761694825,6.01027678207039e-07,0,1,1,1,1,0.182,0,32719
0.000286606761694825,6.22257083673023e-07,0,1,1,1,1,0.182,0,32720
0.000286606761694825,6.44236350872137e-07,0,1,1,1,1,0.182,0,32721
0.000286606761694825,6.66991966303011e-07,0,1,1,1,1,0.182,0,32722
0.000286606761694825,6.90551352016233e-07,0,1,1,1,1,0.182,0,32723
0.000286606761694825,7.14942898659758e-07,0,1,1,1,1,0.182,0,32724
0.000286606761694825,7.40195999691565e-07,0,1,1,1,1,0.182,0,32725
0.000286606761694825,7.66341086800746e-07,0,1,1,1,1,0.182,0,32726
0.000286606761694825,7.93409666579749e-07,0,1,1,1,1,0.182,0,32727
0.000286606761694825,8.21434358491942e-07,0,1,1,1,1,0.182,0,32728
0.000286606761694825,8.50448934180267e-07,0,1,1,1,1,0.182,0,32729
0.000286606761694825,8.80488358164346e-07,0,1,1,1,1,0.182,0,32730
0.000286606761694825,9.11588829975082e-07,0,1,1,1,1,0.182,0,32731
0.000286606761694825,9.43787827777539e-07,0,1,1,1,1,0.182,0,32732
0.000286606761694825,9.7712415353465e-07,0,1,1,1,1,0.182,0,32733
0.000286606761694825,1.01163797976621e-06,0,1,1,1,1,0.182,0,32734
0.000286606761694825,1.04737089795945e-06,0,1,1,1,1,0.182,0,32735
0.000286606761694825,1.08436596868961e-06,0,1,1,1,1,0.182,0,32736
0.000286606761694825,1.12266777351081e-06,0,1,1,1,1,0.182,0,32737
0.000286606761694825,1.16232246867985e-06,0,1,1,1,1,0.182,0,32738
0.000286606761694825,1.20337784077759e-06,0,1,1,1,1,0.182,0,32739
0.000286606761694825,1.24588336429501e-06,0,1,1,1,1,0.182,0,32740
0.000286606761694825,1.28989026125331e-06,0,1,1,1,1,0.182,0,32741
0.000286606761694825,1.3354515629299e-06,0,1,1,1,1,0.182,0,32742
0.000286606761694825,1.38262217376466e-06,0,1,1,1,1,0.182,0,32743
0.000286606761694825,1.43145893752348e-06,0,1,1,1,1,0.182,0,32744
0.000286606761694825,1.48202070579886e-06,0,1,1,1,1,0.182,0,32745
0.000286606761694825,1.53436840893001e-06,0,1,1,1,1,0.182,0,32746
0.000286606761694825,1.58856512942805e-06,0,1,1,1,1,0.182,0,32747
0.000286606761694825,1.64467617799466e-06,0,1,1,1,1,0.182,0,32748
0.000286606761694825,1.7027691722259e-06,0,1,1,1,1,0.182,0,32749
0.000286606761694825,1.76291411809595e-06,0,1,1,1,1,0.182,0,32750
0.000286606761694825,1.82518349431904e-06,0,1,1,1,1,0.182,0,32751
0.000286606761694825,1.88965233969121e-06,0,1,1,1,1,0.182,0,32752
0.000286606761694825,1.95639834351706e-06,0,1,1,1,1,0.182,0,32753
0.000286606761694825,2.02550193923067e-06,0,1,1,1,1,0.182,0,32754
0.000286606761694825,2.09704640132323e-06,0,1,1,1,1,0.182,0,32755
0.000286606761694825,2.1711179456945e-06,0,1,1,1,1,0.182,0,32756
0.000286606761694825,2.24780583354873e-06,0,1,1,1,1,0.182,0,32757
0.000286606761694825,2.32720247896041e-06,0,1,1,1,1,0.182,0,32758
